"SDG","SDG target","SDG indicator","Indicator Code","Indicator name","Geographical area code","Geographical area name","Year","Value","Time detail","Source","Footnote","Type of data","Units","Age group","Bounds","Frequency","Level/Status","Location","Type of reporting","Sex","SDG 6 Data portal level"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"El Salvador","2020",1.530987366088,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Costa Rica","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Colombia","2020",1.3685745118742,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Dominican Republic","2020",1.576720644348,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Chile","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Martinique","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Saint Barthélemy","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Saint Martin (French Part)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Montserrat","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Guadeloupe","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"British Virgin Islands","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Guyana","2020",2.0968788973943,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Bolivia (Plurinational State of)","2020",4.8983269965758,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Cuba","2020",0.27310779633365,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Falkland Islands (Malvinas)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Haiti","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Belize","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Guatemala","2020",1.7435094038893,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Surface water",NA,"Honduras","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Surface water"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Chile","2020",1.27713933296e-06,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Martinique","2020",0.15802921580899,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Saint Barthélemy","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Saint Martin (French Part)","2020",0.0007286105507234,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Montserrat","2020",1.9225173779211,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Guadeloupe","2020",0.196873961254,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"British Virgin Islands","2020",0.13561643835612,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Guyana","2020",1.1430698487758,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Bolivia (Plurinational State of)","2020",1.5750108428299,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Cuba","2020",1.2528115057432,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Falkland Islands (Malvinas)","2020",4.6910725957961,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Haiti","2020",23.490147951245,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Belize","2020",0.34893474108968,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Guatemala","2020",3.2159118152547,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Honduras","2020",3.8851582642494,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Barbados","2020",1.2179490052356,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Brazil","2020",0.55259800993627,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Mexico","2020",0.32043171688951,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Puerto Rico","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Ecuador","2020",2.6044853891894,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Jamaica","2020",1.8640102034452,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"French Guiana","2020",6.2177836523364,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"United States Virgin Islands","2020",1.2817326241314,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"El Salvador","2020",0.31517399693563,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Costa Rica","2020",3.59445189702e-06,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Colombia","2020",0.95361622281945,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Unimproved",NA,"Dominican Republic","2020",1.2694287829732,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Unimproved"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Ecuador","2020",0.0034514634494352,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Puerto Rico","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Costa Rica","2020",0.18945947458719,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Colombia","2020",0.18615215908544,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Chile","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Cuba","2020",1.4713845424917,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Haiti","2020",9.8145436519071,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"French Guiana","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"United States Virgin Islands","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Honduras","2020",0.42562060848648,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Montserrat","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"British Virgin Islands","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Barbados","2020",0.26760057614482,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Guyana","2020",1.2052444081287,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Martinique","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Saint Barthélemy","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Bolivia (Plurinational State of)","2020",0.13659052957023,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Falkland Islands (Malvinas)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Belize","2020",1.2491106289636,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Jamaica","2020",5.3675709139562,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Guatemala","2020",1.0341505106241,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"El Salvador","2020",0.20726323193546,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Saint Martin (French Part)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Guadeloupe","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Dominican Republic","2020",0.46703865040796,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Brazil","2020",0.12654900394002,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Limited",NA,"Mexico","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Limited service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"French Guiana","2020",3.2184506633583,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"United States Virgin Islands","2020",0.7822738304617,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"Martinique","2020",0.78463233358701,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"Saint Barthélemy","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"Guatemala","2020",38.172351757371,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"Saint Martin (French Part)","2020",3.2999759558518,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
NA,NA,"6.1.1",NA,"Drinking water, Basic service",NA,"Guadeloupe","2020",2.2162153036882,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.1.1 Proportion of population using safely managed drinking water services > Basic service"
